agency,carpark_id,address,lat,long,price,EV,price_weekend,weekdays_rate_1,weekdays_rate_2,saturday_rate,sunday_publicholiday_rate
LTA,Z76,Mandarin Oriental Hotel,1.29071265,103.85834537056982,Mon-Thu: 7am-5pm: $2.20 for 1st 2hrs; $1.10 per ½ hr for sub. ½ hr (Car Park at Marina Square),0,Fri/Sat-Sun/PH: 7am-2am :$2.40 for 1st 2 hrs; $1.20 per hr for sub. 2hrs; $1.40 per ½ hr for sub. ½ hr after 4 hrs of parking. 2am-7am: $1.10 per ½ hr,Mon-Thu: 7am-5pm: $2.20 for 1st 2hrs; $1.10 per ½ hr for sub. ½ hr (Car Park at Marina Square),Mon-Thu: 5pm-2am: $2.20 per entry; 2am-7am: $1.10 per ½ hr,Fri/Sat-Sun/PH: 7am-2am :$2.40 for 1st 2 hrs; $1.20 per hr for sub. 2hrs; $1.40 per ½ hr for sub. ½ hr after 4 hrs of parking. 2am-7am: $1.10 per ½ hr,Same as Saturday
LTA,Z77,Marina Mandarin Hotel,1.2906606,103.858324,Mon-Thu: 7am-5pm: $2.20 for 1st 2hrs; $1.10 per ½ hr for sub. ½ hr (Car Park at Marina Square),1,Fri-Sun/PH: 7am-2am :$2.40 for 1st 2hrs; $1.20 per hr for sub. 2hrs; $1.40 per ½ hr for sub. ½ hr after 4 hrs of parking. 2am-7am: $1.10 per ½ hr for sub. ½ hr,Mon-Thu: 7am-5pm: $2.20 for 1st 2hrs; $1.10 per ½ hr for sub. ½ hr (Car Park at Marina Square),Mon-Thu: 5pm-2am: $2.20 per entry; 2am-7am: $1.10 per ½ hr for sub. ½ hr,Fri-Sun/PH: 7am-2am :$2.40 for 1st 2hrs; $1.20 per hr for sub. 2hrs; $1.40 per ½ hr for sub. ½ hr after 4 hrs of parking. 2am-7am: $1.10 per ½ hr for sub. ½ hr,Same as Saturday
LTA,Z78,Orchard Grand Court Hotel,1.2975987334528825,103.838607083072,7am-5pm: $2.50 per hr,0,,7am-5pm: $2.50 per hr,Aft 5pm: $3 per entry,Same as wkdays,$3 per entry
LTA,Z79,Rendezvous Hotel,1.298583,103.8493161,Daily: $3.20 for 1st 2hrs; $1.60 for sub. hr,0,,Daily: $3.20 for 1st 2hrs; $1.60 for sub. hr,-,-,-
LTA,Z80,Sheraton Towers Hotel,1.3119505,103.8364622,7am-6pm: $4 for 1st hr; $2 for sub. ½ hr,1,,7am-6pm: $4 for 1st hr; $2 for sub. ½ hr,Aft 6pm: $6 per entry,Same as wkdays,$6 per entry
LTA,Z81,Paradox Merchant Court Hotel,1.2884396,103.84590300176538,Daily: $4.50 for 1st hr; $1.50 for sub. ½ hr,0,,Daily: $4.50 for 1st hr; $1.50 for sub. ½ hr,-,-,-
LTA,Z82,Swissotel Stamford Hotel,1.2933171,103.8533985437355,8am-5pm: $2 for 1st hr; $0.50 for sub. 15mins (Car park at Raffles City Shopping Centre),0,$2 for 1st 2hrs; $0.30 for sub. 15mins,8am-5pm: $2 for 1st hr; $0.50 for sub. 15mins (Car park at Raffles City Shopping Centre),Aft 5pm: $2.50 per entry,$2 for 1st 2hrs; $0.30 for sub. 15mins,Same as Saturday
LTA,Z83,Sunshine Place,1.37779095,103.7389210763482,HDB coupon parking,1,HDB coupon parking,HDB coupon parking,HDB coupon parking,HDB coupon parking,HDB coupon parking
LTA,Z84,York Hotel,1.3072616,103.8354910717833,8.01am-6pm: $4 for 1st hr; $2 for sub. ½ hr,0,,8.01am-6pm: $4 for 1st hr; $2 for sub. ½ hr,Aft 6pm: $5 per entry,Same as wkdays,$5 per entry
LTA,24,313@Somerset,1.3010128,103.83853994515806,$2 for 1st hr; $1 for sub. ½ hr,0,Same as weekdays,$2 for 1st hr; $1 for sub. ½ hr,Aft 6pm: $4.50 for 1st 3hrs; $1.50 for sub. ½ hr,Same as weekdays,$4.50 for 1st 3hrs; $1.50 for sub ½ hr
LTA,Z85,Angullia Park,1.3042228,103.829907,$1.00 /30 mins (Per Minute Charging),1,0700-1700 : $1.00 per 30 mins; 1700-0700: $0.50 per 30 mins (Per Minute Charging),$1.00 /30 mins (Per Minute Charging),$0.50 /30 mins (Per Minute Charging),0700-1700 : $1.00 per 30 mins; 1700-0700: $0.50 per 30 mins (Per Minute Charging),$0.50 /30 mins (Per Minute Charging)
LTA,11,Cathay Cineleisure Orchard,1.3014468,103.83648065159622,From 7am: $2.40 for 1st hr; $1.40 for sub. ½ hr,0,From 7am: $4.50 for 1st 3hrs; $1.60 for sub. ½ hr,From 7am: $2.40 for 1st hr; $1.40 for sub. ½ hr,Aft 6pm: $4.50 for 1st 3hrs; $1.60 for sub.½ hr,From 7am: $4.50 for 1st 3hrs; $1.60 for sub. ½ hr,Same as Saturday
LTA,Z87,ComCentre (Exeter Rd),1.2989247000000002,103.83814882350772,7am-6pm: $3 for 1st hr; $1.50 for sub. ½ hr,0,7am-12.59pm: $3 for 1st hr; $1.50 for sub. ½ hr.  1pm-10pm: $3 for 1st 2hr; $1.20 for sub. ½ hr.,7am-6pm: $3 for 1st hr; $1.50 for sub. ½ hr,6pm-6.59am: $3.50 per entry,7am-12.59pm: $3 for 1st hr; $1.50 for sub. ½ hr.  1pm-10pm: $3 for 1st 2hr; $1.20 for sub. ½ hr.,7am-10pm: $3 for 1st 2 hr; $1.20 for sub. ½ hr
LTA,22,Concorde Hotel,1.30061775,103.8421550703942,7am-6pm: $2.14 for 1st hr; $1.39 for sub. ½ hr,1,,7am-6pm: $2.14 for 1st hr; $1.39 for sub. ½ hr,Aft 6pm: $3.75 per entry,Same as wkdays,$3.75 per entry
LTA,Z88,Delfi Orchard,1.3071673,103.82847290504844,8am-5pm: $3 for 1st hr; $1.93 for sub. ½ hr,0,,8am-5pm: $3 for 1st hr; $1.93 for sub. ½ hr,5pm-11pm: $4.07 per entry (Car park closed at 11pm daily),Same as wkdays,8am-11pm: $4.07 per entry
LTA,20,Far East Plaza,1.3071429,103.83364047054378,8am-5pm: $2.14 for 1st hr; $1.07 for sub. ½ hr.,0,,8am-5pm: $2.14 for 1st hr; $1.07 for sub. ½ hr.,Aft 5pm: $3.53 per entry.,Same as wkdays,$3.53 per entry.
LTA,Z89,Far East Shopping Centre,1.3055825,103.83004086985032,8am-5pm: $2.57 per hr; $1.28 for sub. ½hr.,1,,8am-5pm: $2.57 per hr; $1.28 for sub. ½hr.,5pm-12am: $3.75 per entry; 12am-8am the following day: $3.75 per entry,Same as wkdays,8am-12am: $3.75 per entry; 12am-8am the folowing day : $3.75 per entry
LTA,Z90,Forum The Shopping Mall,1.3061105,103.82869852778828,6am-5pm: $2.40 for 1st hr; $1.20 for sub. ½ hr,0,"6am-5pm: $2.60 for 1st hr; $1.40 for sub. ½ hr, Aft 5pm: $3.20 per entry",6am-5pm: $2.40 for 1st hr; $1.20 for sub. ½ hr,Aft 5pm: $3.20 per entry,"6am-5pm: $2.60 for 1st hr; $1.40 for sub. ½ hr, Aft 5pm: $3.20 per entry",$3.20 per entry
LTA,Z91,Goodwood Park Hotel,1.3086899,103.83499347459482,8am-6pm: $4 for 1st hr; $2 for sub. ½ hr,0,,8am-6pm: $4 for 1st hr; $2 for sub. ½ hr,Aft 6pm: $5 per entry,Same as wkdays,$5 per entry
LTA,Z92,Grand Hyatt Singapore,1.3063453,103.8332833,4am-4.59pm: $3.21 for 1st hr; $1.07 for sub. ½ hr,1,,4am-4.59pm: $3.21 for 1st hr; $1.07 for sub. ½ hr,Aft 5pm: $5.35 per entry,Same as wkdays,4am-3.59am: $5.35 per entry
LTA,Z93,Grand Park Orchard,1.3032346,103.83632406066852,8am-5pm: $3.50 for 1st hr; $1.50 for sub. ½ hr,0,,8am-5pm: $3.50 for 1st hr; $1.50 for sub. ½ hr,Aft 5pm: $5 per entry,Same as wkdays,Same as wkdays
LTA,Z94,Grange Road,1.3007639,103.8234311,$1.00 /30 Mins (Per Minute Charging),0,0700-1700: $1.00 / per 30 mins. 1700-0700: $0.50 / per 30 mins (Per Minute Charging),$1.00 /30 Mins (Per Minute Charging),$0.50 /30 mins (Per Minute Charging),0700-1700: $1.00 / per 30 mins. 1700-0700: $0.50 / per 30 mins (Per Minute Charging),$0.50 / 30 Mins. (Per Minute Charging)
LTA,12,Hilton Hotel,1.3019079,103.8359161,$7 per hr.,1,,$7 per hr.,Aft 6pm: $7 per entry,Same as wkdays,Same as wkdays
LTA,Z95,International Building,1.30604935,103.8310084178641,Carpark not in use,0,Carpark not in use,Carpark not in use,Carpark not in use,Carpark not in use,Carpark not in use
LTA,23,ION Orchard,1.30394785,103.83190513892652,Mon-Thu: 8am-4.59pm: $2.67 for 1st hr; $0.64 for sub. 15 mins,0,Fri/Sat-Sun/PH: 8am-4.59pm: $2.56 for 1st hr; $0.94 for sub. 15 mins. 5-11.59pm: $3.74 per entry. 12am-7.59am $1.07 per hour,Mon-Thu: 8am-4.59pm: $2.67 for 1st hr; $0.64 for sub. 15 mins,Mon-Thu: 5pm-11.59pm: $3 per entry. 12am-7.59am $1.07 per hr,Fri/Sat-Sun/PH: 8am-4.59pm: $2.56 for 1st hr; $0.94 for sub. 15 mins. 5-11.59pm: $3.74 per entry. 12am-7.59am $1.07 per hour,Same as Saturday
LTA,Z96,Liat Towers,1.3050783,103.83072586520696,7am-6pm: $2.50 for 1st hr; $1.30 for sub. ½ hr,1,,7am-6pm: $2.50 for 1st hr; $1.30 for sub. ½ hr,6pm-12am: $3.50 per entry,Same as wkdays,Same as wkdays
LTA,Z97,Lucky Plaza,1.3046029,103.83391223819018,7am-4.59pm: $1.93 for 1st hr; $1.28 for sub. ½ hr,0,,7am-4.59pm: $1.93 for 1st hr; $1.28 for sub. ½ hr,Aft 5pm: $3.38 per entry,Same as wkdays,Sun: 7am-9.59pm: $1.93 for 1st hr; $1.28 for sub. ½ hr; 10pm-6.59am: $3.38 per entry. PH: $4 per entry (Does not applies if PH falls on Sun)
LTA,Z98,Mandarin Gallery,1.3020303,103.8366424,6am-6pm: $3.50 for 1st hr; $0.05 per min,0,,6am-6pm: $3.50 for 1st hr; $0.05 per min,6pm-6am: $3.50 for 1st hr; $0.03 per min,Same as wkdays,Same as wkdays
LTA,Z99,Meritus Mandarin Singapore,1.3020511,103.83608227425316,6am-6pm: $3.50 for 1st hr; $1.30 for sub. ½ hr,1,,6am-6pm: $3.50 for 1st hr; $1.30 for sub. ½ hr,Aft 6pm: $6 per entry,Same as wkdays,Same as wkdays
LTA,13,Ngee Ann City,1.3026170499999998,103.83452841745742,"12.01am-12pm, 2.01pm-5pm: $1.28 for ½ hr , 12.01pm-2pm: $1.82 for ½ hr",0,"12.01am-12pm, 2.01pm-5pm: $2.57 for 1st hr; $1.61 for sub. ½ hr, 12.01pm-2pm, 5.01pm-7pm: $3.64 for 1st hr; $2.14 for sub. ½ hr, Aft 7pm: $4.28 per entry","12.01am-12pm, 2.01pm-5pm: $1.28 for ½ hr , 12.01pm-2pm: $1.82 for ½ hr",5.01pm-7pm:$1.82 for ½ hr; Aft 7pm: $4.28 per entry,"12.01am-12pm, 2.01pm-5pm: $2.57 for 1st hr; $1.61 for sub. ½ hr, 12.01pm-2pm, 5.01pm-7pm: $3.64 for 1st hr; $2.14 for sub. ½ hr, Aft 7pm: $4.28 per entry",Same as Saturday
LTA,7,Orchard Point,1.30134865,103.84055325103132,7am-10.59pm:$2 for 1st hr or part thereof; $1.50 per sub. ½ hr or part thereof.,0,,7am-10.59pm:$2 for 1st hr or part thereof; $1.50 per sub. ½ hr or part thereof.,11pm-6.59am: $2 per ½ hr or part thereof.,Same as wkdays,Same as wkdays
LTA,Z100,Orchard Building,1.30135925,103.83735949988446,7am-5pm: $2.20 for 1st hr; $1.20 for sub. ½ hr (Car park closed at 1am daily ),1,,7am-5pm: $2.20 for 1st hr; $1.20 for sub. ½ hr (Car park closed at 1am daily ),5pm-1am: $3.60 per entry,Same as wkdays,7am-5pm: $3.60 for 1st 3hrs; $1.20 for sub. ½ hr; 5pm-1am: $3.60 per entry
LTA,27,Orchard Central,1.3004926,103.8403755,2am-6pm: $2 for 1st hr; $1 for sub. ½ hr,0,,2am-6pm: $2 for 1st hr; $1 for sub. ½ hr,6pm-2am: $4.50 for 1st 3hrs; $1.50 for sub. ½ hr,Same as wkdays,2am-2am: $4.50 for 1st 3hrs; $1.50 for sub. ½ hr
LTA,Z101,Orchard Parade Hotel,1.3066734,103.8281974,$4 for 1st hr; $1.50 for sub. ½ hr,0,,$4 for 1st hr; $1.50 for sub. ½ hr,$4 for 1st hr; $1.50 for sub. ½ hr,Same as wkdays,Same as wkdays
LTA,Z102,Orchard Plaza,1.3012311,103.84112373674122,7am-5pm: $1.39 for ½ hr,1,,7am-5pm: $1.39 for ½ hr,Aft 5pm: $3.85 per entry for 1st 3 hrs; $1.39 for sub. ½ hr,Same as wkdays,Same as wkdays
LTA,Z103,Orchard Towers,1.3071569,103.8291109,7am-5.59pm: $5 per hr,0,,7am-5.59pm: $5 per hr,6pm-1.59am: $9 per entry. After 2am: $9 per entry,Same as wkdays,7am-1.59pm: $9 per entry. 2am-6.59pm: $9 per entry
LTA,Z104,orchardgateway,1.3007018,103.8388997,12am-5.59pm: $3 for 1st 1½ hrs or part thereof; $1.50 for sub. ½ hr or part thereof.,0,$4.80 1st 2½ hrs or part thereof; $1.80 for sub. ½ hr or part thereof.,12am-5.59pm: $3 for 1st 1½ hrs or part thereof; $1.50 for sub. ½ hr or part thereof.,6pm-11.59pm: $4.80 1st 2½ hrs or part thereof; $1.80 for sub. ½ hr or part thereof.,$4.80 1st 2½ hrs or part thereof; $1.80 for sub. ½ hr or part thereof.,Same as Saturday
LTA,Z105,Pacific Plaza,1.30655975,103.83212359632986,8am-6pm: $1.50 per ½ hr,1,,8am-6pm: $1.50 per ½ hr,Aft 6pm: $3 for 1st 2hrs; $1 for sub. ½ hr,Same as wkdays,Same as wkdays
LTA,Z106,Palais Renaissance,1.3067203,103.82965215,7am-5pm: $2.80 for 1st hr; $1.60 for sub. ½ hr,0,,7am-5pm: $2.80 for 1st hr; $1.60 for sub. ½ hr,5pm-1am: $3.80 per entry; Aft 1am: $1.50 per hr,Same as wkdays,7am-1am: $3.80 per 4-hourly; 1am-7am: $1.50 per hr
LTA,Z107,Pan Pacific Orchard,1.30734455,103.82986213087574,7am-5pm: $5 for 1st hr; $1.50 for sub. ½ hr,0,,7am-5pm: $5 for 1st hr; $1.50 for sub. ½ hr,Aft 5pm: $5 per entry,Same as wkdays,$5 per entry
LTA,55,Paragon,1.3037371,103.8355203283509,3am-5.59pm: $2.58 for 1st hr; $1.48 for sub. ½ hr. Daily $2 surcharge from 9am-9pm.  Additional Peak Hr Surcharge of $1.28 from 12pm to 2:30pm daily.,1,,3am-5.59pm: $2.58 for 1st hr; $1.48 for sub. ½ hr. Daily $2 surcharge from 9am-9pm.  Additional Peak Hr Surcharge of $1.28 from 12pm to 2:30pm daily.,Aft 6pm: $3.48 per entry. Daily $2 surcharge from 9am-9pm.,Same as wkdays,3am-5.59pm: $3.48 for 1st 2hrs; $0.05 for sub. mins. Aft 6pm: $3.48 per entry. Daily $2 surcharge from 9am-9pm.  Additional Peak Hr Surcharge of $1.28 from 12pm to 2:30pm daily.
LTA,Z108,Penang Road,1.2997171,103.841676,$1.00 / 30 mins (Per Minute Charging),0,0700-1700 : $1.00 / per 30 mins. 1700-0700: $0.50 / per 30 mins (Per Minute Charging),$1.00 / 30 mins (Per Minute Charging),$0.50 / 30 mins (Per Minute Charging),0700-1700 : $1.00 / per 30 mins. 1700-0700: $0.50 / per 30 mins (Per Minute Charging),$0.50 / 30 mins (Per Minute Charging)
LTA,9,Plaza Singapura,1.3004414,103.84490279418732,Mon-Thu:$1.07 for 1st hr; $0.32 for sub. 15mins.  Fri & Eve of PH: $2.14 for 1st 2 hr; $0.32 for sub. 15mins.,0,3am-5.59pm: $2.14 for 1st 2hrs; $0.32 for sub. 15mins; Aft 6pm: $2.14 per entry,Mon-Thu:$1.07 for 1st hr; $0.32 for sub. 15mins.  Fri & Eve of PH: $2.14 for 1st 2 hr; $0.32 for sub. 15mins.,Mon-Thu: 6pm-11.59pm: $2.14 per entry; Fri & Eve of PH: 6pm-2.59am: $2.14 per entry,3am-5.59pm: $2.14 for 1st 2hrs; $0.32 for sub. 15mins; Aft 6pm: $2.14 per entry,3am-5.59pm: $2.14 for 1st 2hrs; $0.32 for sub. 15mins. 6pm-11.59pm: $2.14 per entry
LTA,Z109,Royal Plaza On Scotts,1.30687785,103.8321575877224,8am-6pm: $4 for 1st hr; $1.50 for sub. ½ hr,1,,8am-6pm: $4 for 1st hr; $1.50 for sub. ½ hr,Aft 6pm: $5.50 per entry,Same as wkdays,$5.50 per entry
LTA,Z110,Scape,1.30105065,103.83588278154376,7am-4.59pm: $1.95 per hr,0,All day: $1.95 per hr or part thereof.,7am-4.59pm: $1.95 per hr,5pm-6.59am: $4.90 for 1st 3hrs; $1.95 for sub. hr,All day: $1.95 per hr or part thereof.,"7am-4.59pm: $1.95 per hr, 5pm-6.59am: $4.90 for 1st 3hrs; $1.95 for sub. hr."
LTA,Z111,Shangri-la Hotel,1.3115894,103.8264378147308,7am-5pm: $6 for 1st hr; $2 for sub. ½ hr,0,,7am-5pm: $6 for 1st hr; $2 for sub. ½ hr,Aft 5pm: $8 per entry,Same as wkdays,Same as wkdays
LTA,Z112,Shaw Centre,1.306608,103.8313124,3.01am-6pm: $2 for 1st hr; $1.50 for sub. ½ hr,1,,3.01am-6pm: $2 for 1st hr; $1.50 for sub. ½ hr,6.01pm-3.01am: $4 per entry,Same as wkdays,Same as wkdays
LTA,Z113,Shaw House,1.30582975,103.8315259601071,3.01am-6pm: $2 for 1st hr; $1.50 for sub. ½ hr,0,,3.01am-6pm: $2 for 1st hr; $1.50 for sub. ½ hr,6.01pm-3.01am: $4 per entry,Same as wkdays,Same as wkdays
LTA,Z114,Sheraton Towers Singapore,1.3119505,103.8364622,7am-6pm: $4 for 1st hr; $2 for sub. ½ hr,0,,7am-6pm: $4 for 1st hr; $2 for sub. ½ hr,Aft 6pm: $6 per entry,Same as wkdays,$6 per entry
LTA,Z115,Singapore Marriott Hotel,1.305109,103.8328767,6am-6pm: $0.05 per min/$3 per hr,1,,6am-6pm: $0.05 per min/$3 per hr,Aft 6pm: $0.05 per min,Same as wkdays,Same as wkdays
LTA,Z116,Singapore Shopping Centre,1.2981147000000002,103.844111198873,8am-8pm: $2.50 for 1st hr; $1.25 for sub. ½ hr,0,,8am-8pm: $2.50 for 1st hr; $1.25 for sub. ½ hr,Aft 8pm: $3 per entry,Same as wkdays,Same as wkdays
LTA,Z117,Starhub Centre,1.30285955,103.84018716855064,7am-6pm: $2 for 1st hr; $1.50 for sub. ½ hr,0,,7am-6pm: $2 for 1st hr; $1.50 for sub. ½ hr,"6pm-7am the following day:$2.00 for 1st hr, $1.50 for next subq 1/2hr",Same as wkdays,Same as wkdays
LTA,Z118,Tanglin Mall,1.3051187,103.8236297,6am-5pm: $2.40 for 1st hr; $1.20 for sub. ½ hr,1,"Charges same as wkdays, but $3.50 per entry after 1pm",6am-5pm: $2.40 for 1st hr; $1.20 for sub. ½ hr,Aft 5pm: $3.50 per entry,"Charges same as wkdays, but $3.50 per entry after 1pm",$3.50 per entry
LTA,Z119,Tanglin Shopping Centre,1.306304,103.82686559049291,8am-5.59pm: $3 for 1st hr; $1.75 for sub. ½ hr,0,,8am-5.59pm: $3 for 1st hr; $1.75 for sub. ½ hr,Aft 6pm: $3.60 per entry,Same as wkdays,$3.60 per entry
LTA,18,Tangs,1.3047546,103.8330692,"6am-6pm: $3 for 1st hr, $0.05/min",0,,"6am-6pm: $3 for 1st hr, $0.05/min",6pm-6am the following day: $6 Per entry,Same as wkdays,Same as wkdays
LTA,Z120,The Cathay,1.2995034,103.84767553110213,8am-9:59am: $1.40 for ½ hr; 10am-9:59pm: $1.40 per hr,1,8am-9:59pm: $1.40 per hr; Aft 10pm: $3 per entry,8am-9:59am: $1.40 for ½ hr; 10am-9:59pm: $1.40 per hr,Aft 10pm: $3 per entry,8am-9:59pm: $1.40 per hr; Aft 10pm: $3 per entry,Same as Saturday
LTA,21,The Centrepoint,1.3018345,103.8397126731343,7am-5pm: $2 for 1st hr; $1.50 sub. ½ hr,0,,7am-5pm: $2 for 1st hr; $1.50 sub. ½ hr,Aft 5pm: $2 for 1st hr; $1.50 sub. hr,Same as wkdays,$2 for 1st hr; $1.50 for sub. hr
LTA,8,The Heeren,1.3026748499999998,103.83739316493322,8am-11pm: $1.50 per ½ hr,0,8am-11pm: $5 for 1st 3 hrs and $1.50 for subseqent ½ hr,8am-11pm: $1.50 per ½ hr,8am-11pm: $1.50 per ½ hr,8am-11pm: $5 for 1st 3 hrs and $1.50 for subseqent ½ hr,Same as Saturday
LTA,Z121,TripleOne Somerset,1.3003702,103.8373501,7am-5.59pm: $1.50 per ½ hr (charges are before GST),1,7am-5.59pm: $2 for 1st hr; $0.50 sub 15 mins. 6pm-11.59am: $1.80 per hr; 12am-6.59am:$0.50 sub 15 mins.,7am-5.59pm: $1.50 per ½ hr (charges are before GST),6pm-11.59am: $1.80 per hr; 12am-6.59am:$0.50 sub 15 mins.,7am-5.59pm: $2 for 1st hr; $0.50 sub 15 mins. 6pm-11.59am: $1.80 per hr; 12am-6.59am:$0.50 sub 15 mins.,7am-11.59pm: $1.80 per hr; 12am-6.59am:$0.50 sub 15 mins.
LTA,15,Wheelock Place,1.3046691,103.83060029013323,8am-6pm: $3 for 1st hr; $1.50 for sub. ½ hr,0,,8am-6pm: $3 for 1st hr; $1.50 for sub. ½ hr,Aft 6pm: $4.50 per entry,Same as wkdays,Same as wkdays
LTA,Z122,Winsland House,1.2998521,103.8409327,7am-7pm: $2.50 for 1st hr; $1.20 for sub. ½ hr,0,,7am-7pm: $2.50 for 1st hr; $1.20 for sub. ½ hr,7pm-11pm: $3.50 per entry. Aft 11pm: $3.50 per entry,Same as wkdays,7am-11pm: $4.50 per entry. Aft 11pm: $3.50 per entry
LTA,14,Wisma Atria,1.30369665,103.83328756379004,7am-5pm: $2.40 for 1st hr; $1.20 for sub. ½ hr (Lunch Hr Surcharge of additional $1.07 between 12pm - 2pm),1,$3.60 for 1st 2hrs; $0.80 for sub. ½ hr,7am-5pm: $2.40 for 1st hr; $1.20 for sub. ½ hr (Lunch Hr Surcharge of additional $1.07 between 12pm - 2pm),Aft 5pm: $3.50 per entry,$3.60 for 1st 2hrs; $0.80 for sub. ½ hr,Same as Saturday
LTA,Z123,Changi Chapel and Museum (The Changi Museum),1.3622341401629694,103.97406834661382,Free daily,0,,-,-,-,
LTA,Z124,Chinatown Heritage Centre,1.2834963,103.8443296,"Parking is available at the public car park adjacent to the Buddha Tooth Relic Temple, URA centre and People's Park Centre.",0,,"Parking is available at the public car park adjacent to the Buddha Tooth Relic Temple, URA centre and People's Park Centre.",-,-,-
LTA,Z125,Chinese Garden,1.3423978,103.732544,6am-6pm: Free 1st hr; $0.50 for sub. ½ hr,1,,6am-6pm: Free 1st hr; $0.50 for sub. ½ hr,Aft 6pm: $0.50 per ½ hr,Same as wkdays,Same as wkdays
LTA,Z126,Haw Par Villa,1.28267795,103.78180159289,Daily(9am-7pm): $5 per entry (Car park closed after 7pm),0,,Daily(9am-7pm): $5 per entry (Car park closed after 7pm),-,-,-
LTA,Z127,Hay Dairies Goat Farm,1.4320624,103.70956889418684,Free daily: 9am-4pm,0,,Free daily: 9am-4pm,-,-,-
LTA,56,National Gallery,1.2902557,103.8514709,-,1,,-,-,-,-
LTA,57,The Atrium@Orchard,1.29997815,103.84559140666482,Mon-Thurs: 12am-5.59pm: $1.07 for 1st hr; $0.32 for sub. 15mins; Fri & Eve of PH: $1.07 for 1st hr; $0.32 for sub. 15mins,0,Mon-Thurs: 12am-5.59pm: $1.07 for 1st hr; $0.32 for sub. 15mins; Fri & Eve of PH: $1.07 for 1st hr; $0.32 for sub. 15mins,-,-,-,-
LTA,61,Bugis+,1.299966,103.8552891869734,-,0,,-,-,-,-
LTA,Z128,Jurong Bird Park,1.3207711,103.70799105461109,Daily(8am-5pm): $2 per entry,1,,Daily(8am-5pm): $2 per entry,-,-,-
LTA,Z129,Labrador Park Car Park 1,1.2658794987220805,103.80457909841611,Free daily,0,,Free daily,-,-,-
LTA,Z130,Memories at Old Ford Factory,1.3527334999999998,103.76886718148609,Daily free parking at Carparks C and D,0,,Daily free parking at Carparks C and D,-,-,-
LTA,Z131,Mount Faber Capark A,1.2677891559779844,103.82458305423587,Limited public parking spaces availiable. Valet parking at The Jewel Box is available at $5 per car,1,,Limited public parking spaces availiable. Valet parking at The Jewel Box is available at $5 per car,-,-,-
LTA,Z132,National Museum of Singapore,1.2965476,103.84831668321196,"Limited parking facility is available at the National Museum. Other parking facilities are available at YMCA, Singapore Management University and Fort Canning Park",0,,"Limited parking facility is available at the National Museum. Other parking facilities are available at YMCA, Singapore Management University and Fort Canning Park",-,-,-
LTA,Z133,Reflections at Bukit Chandu,1.2794721,103.7940834,Daily free parking at Carparks C and D of Pepys Road,0,,Daily free parking at Carparks C and D of Pepys Road,-,-,-
LTA,Z134,Resorts World Sentosa,1.2564094759592168,103.82150967347891,Mon-Thu: 7am-7pm: $7 for 1st hr; $1 for sub. ½ hr or part thereof. (Max: $28 per 24 hrs),1,Fri/Sat-Sun/PH: 7am-7pm: $8 for 1st hr; $2 for sub. ½ hr or part thereof.  Aft 7pm: $8 per entry (Max: $28 per 24 hrs),Mon-Thu: 7am-7pm: $7 for 1st hr; $1 for sub. ½ hr or part thereof. (Max: $28 per 24 hrs),Aft 7pm: $6 per entry,Fri/Sat-Sun/PH: 7am-7pm: $8 for 1st hr; $2 for sub. ½ hr or part thereof.  Aft 7pm: $8 per entry (Max: $28 per 24 hrs),Same as Saturday
LTA,Z135,Sentosa Imbiah car park,1.253691085144467,103.81725846587516,"7am-5pm: Island Entry: $6 per car*; Parking - $3 for 1st 4hrs; $1 for sub. hr. Except 12pm-2pm: Island Entry $2 per car*, free parking. *Rates covers all passengers in car",0,7am-5pm: Island entry: $7 per car*; Parking - $5 for 1st 4 hrs; $2 for sub. hr; 5.01pm-6.59am: $3 per car*; parking - $2 per entry,"7am-5pm: Island Entry: $6 per car*; Parking - $3 for 1st 4hrs; $1 for sub. hr. Except 12pm-2pm: Island Entry $2 per car*, free parking. *Rates covers all passengers in car",5.01pm-6.59am: Island entry: $2 per car*; parking - $1 per entry,7am-5pm: Island entry: $7 per car*; Parking - $5 for 1st 4 hrs; $2 for sub. hr; 5.01pm-6.59am: $3 per car*; parking - $2 per entry,Same as Saturday
LTA,17,Sentosa Tanjong 1 Carpark,1.2462378484124443,103.82563572910468,"7am-5pm: Island Entry: $6 per car*; Parking - $3 for 1st 8hrs; $1 for sub. hr. Except 12pm-2pm: Island Entry $2 per car*, free parking. *Rates covers all passengers in car",0,7am-5pm: Island entry: $7 per car*; Parking - $3 for 1st 8hrs; $1 for sub. hr; 5.01pm-6.59am: $3 per car*; parking - $1 per entry,"7am-5pm: Island Entry: $6 per car*; Parking - $3 for 1st 8hrs; $1 for sub. hr. Except 12pm-2pm: Island Entry $2 per car*, free parking. *Rates covers all passengers in car",5.01pm-6.59am: Island entry: $2 per car*; parking - $1 per entry,7am-5pm: Island entry: $7 per car*; Parking - $3 for 1st 8hrs; $1 for sub. hr; 5.01pm-6.59am: $3 per car*; parking - $1 per entry,Same as Saturday
LTA,Z136,Singapore Art Museum,1.2719293,103.8371022,"Parking at SAM reserved for cars with NHB parking labels.  Nearest Carparks available at Waterloo Street, Queen Street, NTUC Income Centre, Plaza by the Park and Singapore Management University.",1,,"Parking at SAM reserved for cars with NHB parking labels.  Nearest Carparks available at Waterloo Street, Queen Street, NTUC Income Centre, Plaza by the Park and Singapore Management University.",-,-,-
